title,card-name,card-count,class,archetype,season,game-mode
Xixo’s Kinguin 3 Aggro Rogue,Tinker's Sharpsword Oil,2,Rogue,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Face Hunter,Glaivezooka,2,Hunter,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Eaglehorn Bow,2,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Dr. Boom,1,Mage,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Mech Mage,Dr. Boom,1,Mage,Aggro,Season 12,Tournament
Badi’s Viagame House Cup 2 Face Hunter,Ironbeak Owl,2,Hunter,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Leper Gnome,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Loatheb,1,Rogue,Aggro,Season 12,Tournament
TheBombEx’s Viagame House Cup 2 Mech Mage,Dr. Boom,1,Mage,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Mech Mage,Archmage Antonidas,1,Mage,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Arcane Golem,2,Hunter,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Toshley,1,Mage,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Face Hunter,Ironbeak Owl,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Bomb Lobber,2,Mage,Aggro,Season 12,Tournament
TheBombEx’s Viagame House Cup 2 Mech Mage,Piloted Shredder,2,Mage,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Abusive Sergeant,2,Hunter,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Ironbeak Owl,1,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Azure Drake,2,Rogue,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Leeroy Jenkins,1,Hunter,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Dr. Boom,1,Mage,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Worgen Infiltrator,1,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Harrison Jones,1,Mage,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Mechanical Yeti,1,Mage,Aggro,Season 12,Tournament
Kolento’s Viagame House Cup 2 Face Hunter,Explosive Trap,1,Hunter,Aggro,Season 12,Tournament
Xixo’s Kinguin 3 Aggro Rogue,Shadowstep,2,Rogue,Aggro,Season 12,Tournament
Tiddler Celestial’s Viagame House Cup 2 Mech Mage,Dr. Boom,1,Mage,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Ironbeak Owl,1,Hunter,Aggro,Season 12,Tournament
Tiddler Celestial’s Viagame House Cup 2 Mech Mage,Archmage Antonidas,1,Mage,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Frostbolt,2,Mage,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Face Hunter,Animal Companion,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Tinkertown Technician,2,Mage,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Annoy-o-Tron,2,Mage,Aggro,Season 12,Tournament
Kolento’s Viagame House Cup 2 Face Hunter,Animal Companion,2,Hunter,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Glaivezooka,1,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Explosive Trap,1,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Mirror Entity,2,Mage,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Arcane Golem,1,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Glaivezooka,1,Hunter,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Eaglehorn Bow,2,Hunter,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Arcane Golem,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Clockwork Gnome,2,Mage,Aggro,Season 12,Tournament
Savjz’s Viagame House Cup 2 Face Hunter,Leeroy Jenkins,1,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Sap,2,Rogue,Aggro,Season 12,Tournament
Tiddler Celestial’s Viagame House Cup 2 Mech Mage,Goblin Blastmage,2,Mage,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Explosive Trap,2,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Mechanical Yeti,1,Mage,Aggro,Season 12,Tournament
Kolento’s Viagame House Cup 2 Face Hunter,Knife Juggler,2,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Snowchugger,2,Mage,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Kill Command,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Fan of Knives,1,Rogue,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Haunted Creeper,2,Hunter,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Leeroy Jenkins,1,Hunter,Aggro,Season 12,Tournament
Kolento’s Viagame House Cup 2 Face Hunter,Eaglehorn Bow,2,Hunter,Aggro,Season 12,Tournament
Amaz’s Viagame House Cup 2 Mech Mage,Goblin Blastmage,2,Mage,Aggro,Season 12,Tournament
Amaz’s Viagame House Cup 2 Mech Mage,Mechanical Yeti,1,Mage,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Leeroy Jenkins,1,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Explosive Trap,2,Hunter,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Arcane Intellect,2,Mage,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Mad Scientist,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Tracking,1,Hunter,Aggro,Season 12,Tournament
Tiddler Celestial’s Viagame House Cup 2 Mech Mage,Loatheb,1,Mage,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,King Mukla,1,Paladin,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Leper Gnome,2,Hunter,Aggro,Season 12,Tournament
Xixo’s Kinguin 3 Aggro Rogue,Arcane Golem,2,Rogue,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,Truesilver Champion,2,Paladin,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Leper Gnome,2,Hunter,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Abusive Sergeant,2,Hunter,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Mana Wyrm,2,Mage,Aggro,Season 12,Tournament
Savjz’s Viagame House Cup 2 Face Hunter,Eaglehorn Bow,2,Hunter,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Leper Gnome,2,Hunter,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Explosive Trap,2,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Face Hunter,Haunted Creeper,2,Hunter,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Animal Companion,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Leeroy Jenkins,1,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Spider Tank,2,Mage,Aggro,Season 12,Tournament
Amaz’s Viagame House Cup 2 Mech Mage,Tinkertown Technician,1,Mage,Aggro,Season 12,Tournament
TheBombEx’s Viagame House Cup 2 Mech Mage,Goblin Blastmage,2,Mage,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Ironbeak Owl,1,Hunter,Aggro,Season 12,Tournament
TheBombEx’s Viagame House Cup 2 Mech Mage,Loatheb,1,Mage,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,Blessing of Might,2,Paladin,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Explosive Trap,1,Hunter,Aggro,Season 12,Tournament
Badi’s Viagame House Cup 2 Face Hunter,Abusive Sergeant,2,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Face Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,Argent Squire,2,Paladin,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Leeroy Jenkins,1,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Mirror Entity,2,Mage,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Tinker's Sharpsword Oil,2,Rogue,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Ironbeak Owl,1,Hunter,Aggro,Season 12,Tournament
Savjz’s Viagame House Cup 2 Face Hunter,Arcane Golem,2,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Goblin Blastmage,2,Mage,Aggro,Season 12,Tournament
Savjz’s Viagame House Cup 2 Face Hunter,Abusive Sergeant,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Mech Mage,Mirror Entity,2,Mage,Aggro,Season 12,Tournament
Badi’s Viagame House Cup 2 Face Hunter,Eaglehorn Bow,2,Hunter,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Wolfrider,2,Hunter,Aggro,Season 12,Tournament
Badi’s Viagame House Cup 2 Face Hunter,Arcane Golem,2,Hunter,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Goblin Blastmage,2,Mage,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Tinkertown Technician,2,Mage,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Snowchugger,2,Mage,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Glaivezooka,2,Hunter,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,Annoy-o-Tron,2,Paladin,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Piloted Shredder,2,Mage,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Dr. Boom,1,Mage,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Azure Drake,2,Mage,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Piloted Shredder,2,Mage,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Ironbeak Owl,2,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Face Hunter,Arcane Golem,2,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Frostbolt,2,Mage,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Leper Gnome,2,Hunter,Aggro,Season 12,Tournament
Badi’s Viagame House Cup 2 Face Hunter,Worgen Infiltrator,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,SI:7 Agent,2,Rogue,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Archmage Antonidas,1,Mage,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Haunted Creeper,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Animal Companion,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Frostbolt,2,Mage,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Knife Juggler,2,Hunter,Aggro,Season 12,Tournament
Badi’s Viagame House Cup 2 Face Hunter,Wolfrider,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Fireball,2,Mage,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Haunted Creeper,2,Hunter,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Abusive Sergeant,2,Hunter,Aggro,Season 12,Tournament
Tiddler Celestial’s Viagame House Cup 2 Mech Mage,Mad Scientist,2,Mage,Aggro,Season 12,Tournament
Xixo’s Kinguin 3 Aggro Rogue,Loatheb,1,Rogue,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Face Hunter,Knife Juggler,2,Hunter,Aggro,Season 12,Tournament
Kolento’s Viagame House Cup 2 Face Hunter,Glaivezooka,2,Hunter,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Wolfrider,2,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Knife Juggler,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Goblin Auto-Barber,1,Rogue,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Mad Scientist,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Wolfrider,2,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Tinkertown Technician,2,Mage,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Mech Mage,Goblin Blastmage,2,Mage,Aggro,Season 12,Tournament
Tiddler Celestial’s Viagame House Cup 2 Mech Mage,Fireball,2,Mage,Aggro,Season 12,Tournament
TheBombEx’s Viagame House Cup 2 Mech Mage,Mechwarper,2,Mage,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,Hobgoblin,2,Paladin,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Snake Trap,1,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Kill Command,2,Hunter,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,Echoing Ooze,2,Paladin,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Worgen Infiltrator,1,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Goblin Blastmage,2,Mage,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Arcane Golem,2,Hunter,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Eaglehorn Bow,2,Hunter,Aggro,Season 12,Tournament
Tiddler Celestial’s Viagame House Cup 2 Mech Mage,Annoy-o-Tron,2,Mage,Aggro,Season 12,Tournament
Savjz’s Viagame House Cup 2 Face Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Mech Mage,Tinkertown Technician,2,Mage,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Animal Companion,2,Hunter,Aggro,Season 12,Tournament
Savjz’s Viagame House Cup 2 Face Hunter,Mad Scientist,2,Hunter,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Haunted Creeper,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Mech Mage,Blingtron 3000,1,Mage,Aggro,Season 12,Tournament
Brian Kibler’s KPL W.4 Face Hunter,Tracking,1,Hunter,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Mad Scientist,2,Hunter,Aggro,Season 12,Tournament
Tiddler Celestial’s Viagame House Cup 2 Mech Mage,Piloted Shredder,2,Mage,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Blade Flurry,2,Rogue,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Glaivezooka,2,Hunter,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Arcane Golem,2,Hunter,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Tinkertown Technician,2,Mage,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Animal Companion,2,Hunter,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Mech Mage,Annoy-o-Tron,2,Mage,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,Ironbeak Owl,1,Paladin,Aggro,Season 12,Tournament
Savjz’s Viagame House Cup 2 Face Hunter,Ironbeak Owl,1,Hunter,Aggro,Season 12,Tournament
Xixo’s Kinguin 3 Aggro Rogue,Sap,2,Rogue,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Spider Tank,2,Mage,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Eviscerate,2,Rogue,Aggro,Season 12,Tournament
Guukboii Viagame House Cup 2 Aggro Rogue,Gnomish Inventor,2,Rogue,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Mad Scientist,2,Hunter,Aggro,Season 12,Tournament
TheBombEx’s Viagame House Cup 2 Mech Mage,Mirror Entity,2,Mage,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Frostbolt,2,Mage,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Kill Command,2,Hunter,Aggro,Season 12,Tournament
Amaz’s Viagame House Cup 2 Mech Mage,Mad Scientist,2,Mage,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Mech Mage,Mad Scientist,2,Mage,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Explosive Trap,2,Hunter,Aggro,Season 12,Tournament
Forsen’s Viagame House Cup 2 Face Hunter,Leeroy Jenkins,1,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Mad Scientist,2,Hunter,Aggro,Season 12,Tournament
Badi’s Viagame House Cup 2 Face Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 12,Tournament
Savjz’s KPL W.4 (Eboladin) Aggro Paladin,Knife Juggler,2,Paladin,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Piloted Shredder,2,Mage,Aggro,Season 12,Tournament
Roger’s Viagame House Cup 2 Face Hunter,Wolfrider,2,Hunter,Aggro,Season 12,Tournament
TidesofTime’s Viagame House Cup 2 Mech Mage,Mechwarper,2,Mage,Aggro,Season 12,Tournament
Badi’s Viagame House Cup 2 Face Hunter,Leper Gnome,2,Hunter,Aggro,Season 12,Tournament
Xixo’s Kinguin 3 Aggro Rogue,Coldlight Oracle,2,Rogue,Aggro,Season 12,Tournament
Amaz’s Viagame House Cup 2 Mech Mage,Piloted Shredder,2,Mage,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Mech Mage,Mechwarper,2,Mage,Aggro,Season 12,Tournament
Gaara’s KPL W.4 Face Hunter,Hunter's Mark,1,Hunter,Aggro,Season 12,Tournament
Kolento’s Viagame House Cup 2 Face Hunter,Wolfrider,2,Hunter,Aggro,Season 12,Tournament
ThijsNL’s Viagame House Cup 2 Face Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 12,Tournament
Hoej’s Viagame House Cup 2 Face Hunter,Kill Command,2,Hunter,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Leper Gnome,2,Hunter,Aggro,Season 12,Tournament
Orange’s Viagame House Cup 2 Mech Mage,Mechwarper,2,Mage,Aggro,Season 12,Tournament
Frezzar’s KPL W.4 Aggro Hunter,Knife Juggler,2,Hunter,Aggro,Season 12,Tournament
Chakki’s Season 13 Mech Mage,Cogmaster,2,Mage,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Unstable Ghoul,2,Warrior,Aggro,Season 13,Ladder
Chakki’s Season 13 Mech Mage,Tinkertown Technician,2,Mage,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Acolyte of Pain,2,Warrior,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Eaglehorn Bow,2,Hunter,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Leeroy Jenkins,1,Hunter,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Nerubian Egg,2,Warlock,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Dire Wolf Alpha,2,Warlock,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Death's Bite,2,Warrior,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Worgen Infiltrator,2,Hunter,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Mad Scientist,2,Hunter,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Frothing Berserker,2,Warrior,Aggro,Season 13,Ladder
Chakki’s Season 13 Mech Mage,Mechwarper,2,Mage,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Unleash the Hounds,2,Hunter,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Emperor Thaurissan,1,Warrior,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Flame Imp,2,Warlock,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Argent Squire,1,Warlock,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Knife Juggler,2,Hunter,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Explosive Trap,1,Hunter,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Animal Companion,2,Hunter,Aggro,Season 13,Ladder
Chakki’s Season 13 Mech Mage,Spider Tank,2,Mage,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Piloted Shredder,1,Warlock,Aggro,Season 13,Ladder
Chakki’s Season 13 Mech Mage,Fireball,2,Mage,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Imp-losion,2,Warlock,Aggro,Season 13,Ladder
Chakki’s Season 13 Mech Mage,Clockwork Gnome,2,Mage,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Ironbeak Owl,1,Warlock,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Quick Shot,1,Hunter,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Whirlwind,2,Warrior,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Doomguard,2,Warlock,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Defender of Argus,2,Warlock,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Battle Rage,2,Warrior,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Snake Trap,1,Hunter,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Imp-losion,2,Warlock,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Warsong Commander,2,Warrior,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Sludge Belcher,2,Warrior,Aggro,Season 13,Ladder
Chakki’s Season 13 Mech Mage,Mad Scientist,2,Mage,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Leper Gnome,1,Warlock,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Abusive Sergeant,2,Warlock,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Power Overwhelming,2,Warlock,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Voidwalker,2,Warlock,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Inner Rage,2,Warrior,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Dr. Boom,1,Warlock,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Doomguard,2,Warlock,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Dire Wolf Alpha,2,Warlock,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Haunted Creeper,2,Warlock,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Execute,2,Warrior,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Imp Gang Boss,2,Warlock,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Abusive Sergeant,2,Warlock,Aggro,Season 13,Ladder
Nomodogan’s Season 13 Grim Patron Warrior,Raging Worgen,1,Warrior,Aggro,Season 13,Ladder
Chakki’s Season 13 Mech Mage,Piloted Shredder,2,Mage,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Nerubian Egg,2,Warlock,Aggro,Season 13,Ladder
Xixo’s Season 13 Warlock Zoo,Argent Squire,2,Warlock,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Flame Imp,2,Warlock,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Defender of Argus,2,Warlock,Aggro,Season 13,Ladder
VictorCD’s Season 13 Imp Gang Boss Warlock Zoo,Imp Gang Boss,2,Warlock,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Abusive Sergeant,2,Hunter,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Kill Command,2,Hunter,Aggro,Season 13,Ladder
Naiman’s Season 13 Face Hunter,Wolfrider,2,Hunter,Aggro,Season 13,Ladder
